Kön,Utbildningsområde,År,Antal ansökningar
kvinnor,"Hotell, restaurang och turism",2021,4
kvinnor,"Hotell, restaurang och turism",2021,0
kvinnor,"Hotell, restaurang och turism",2021,4
kvinnor,"Hotell, restaurang och turism",2021,5
kvinnor,"Hotell, restaurang och turism",2021,0
kvinnor,"Hotell, restaurang och turism",2021,5
kvinnor,"Hotell, restaurang och turism",2021,6
kvinnor,"Hotell, restaurang och turism",2021,0
kvinnor,"Hotell, restaurang och turism",2021,6
kvinnor,"Hotell, restaurang och turism",2021,4
kvinnor,"Hotell, restaurang och turism",2021,0
kvinnor,"Hotell, restaurang och turism",2021,4
kvinnor,"Hotell, restaurang och turism",2021,3
kvinnor,"Hotell, restaurang och turism",2021,0
kvinnor,"Hotell, restaurang och turism",2021,3
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,2524
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,18
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,2506
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,441
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,3
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,438
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,67
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,67
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,214
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,214
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,127
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,126
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,80
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,79
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,42
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,42
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,101
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,101
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,11
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,11
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,64
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,63
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,313
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,9
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,304
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,76
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,76
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,413
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,412
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,127
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,127
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,68
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,3
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,67
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,92
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,92
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,47
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,47
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,77
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,77
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,68
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,68
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,26
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,26
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,13
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,13
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,43
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,42
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,14
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,0
kvinnor,Hälso- och sjukvård samt socialt arbete,2021,14
kvinnor,Journalistik och information,2021,130
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,130
kvinnor,Journalistik och information,2021,35
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,35
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,4
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,4
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,15
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,15
kvinnor,Journalistik och information,2021,4
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,4
kvinnor,Journalistik och information,2021,25
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,25
kvinnor,Journalistik och information,2021,13
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,13
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,5
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,5
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,4
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,4
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Journalistik och information,2021,0
kvinnor,Journalistik och information,2021,3
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,Juridik,2021,0
kvinnor,"Kultur, media och design",2021,256
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,256
kvinnor,"Kultur, media och design",2021,130
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,130
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,4
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,4
kvinnor,"Kultur, media och design",2021,4
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,4
kvinnor,"Kultur, media och design",2021,7
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,7
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,20
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,20
kvinnor,"Kultur, media och design",2021,5
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,5
kvinnor,"Kultur, media och design",2021,53
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,53
kvinnor,"Kultur, media och design",2021,4
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,4
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,5
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,5
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,4
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,4
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,6
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,6
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Kultur, media och design",2021,0
kvinnor,"Kultur, media och design",2021,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,96
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,96
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,18
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,18
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,19
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,19
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,7
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,7
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,26
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,26
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,3
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,4
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,"Lantbruk, djurvård, trädgård, skog och fiske",2021,0
kvinnor,Pedagogik och undervisning,2021,43
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,43
kvinnor,Pedagogik och undervisning,2021,14
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,14
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,3
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,3
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,3
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,6
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,6
kvinnor,Pedagogik och undervisning,2021,3
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,12
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,12
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
kvinnor,Pedagogik och undervisning,2021,0
